expense_id,project_id,expense_category,expense_date,expense_amount,approved_by,expense_status
EXP02625,PROJ01799,Transport,2024-09-15,195156,EMP0269,Rejected
EXP02626,PROJ01322,Marketing,2025-01-02,121767,EMP0136,Rejected
EXP02627,PROJ03025,Utilities,2024-09-10,8738,EMP0168,approved
EXP02628,PROJ00975,Equipment,2025-02-07,203142,EMP0242,approved
EXP02629,PROJ00567,Materials,2024-06-08,11377,EMP0130,approved
EXP02630,PROJ01300,Transport,2025-03-09,47905,EMP0006,Approved
EXP02631,PROJ04445,Equipment,2024-10-27,146876,EMP0031,Approved
EXP02632,PROJ01720,Labor,2024-07-11,63096,EMP0171,Rejected
EXP02633,PROJ01644,Marketing,2025-01-22,76686,EMP0066,Rejected
EXP02634,PROJ01132,Utilities,2024-07-24,68468,EMP0240,Rejected
EXP02635,PROJ03969,Equipment,2024-10-27,10878,EMP0152,Pending
EXP02636,PROJ02121,Labor,2025-06-05,195327,EMP0208,approved
EXP02637,PROJ00439,Materials,2024-12-20,74784,EMP0155,Rejected
EXP02638,PROJ02150,Transport,2024-08-07,154374,EMP0165,Approved
EXP02639,PROJ03641,Utilities,2024-02-29,190447,EMP0292,Pending
EXP02640,PROJ01847,Materials,2024-09-19,92859,,Pending
EXP02641,PROJ04282,Transport,2024-09-25,201453,EMP0205,Pending
EXP02642,PROJ00424,Labor,2024-11-21,95560,EMP0206,approved
EXP02643,PROJ00812,Marketing,2024-10-14,119971,EMP0228,Pending
EXP02644,PROJ01952,Utilities,2024-11-05,271040,EMP0083,Rejected
EXP02645,PROJ01837,Labor,2024-06-25,207456,EMP0253,Pending
EXP02646,PROJ02236,Utilities,2024-02-20,13205,EMP0277,approved
EXP02647,PROJ04849,Labor,2024-07-24,240898,EMP0003,Approved
EXP02648,PROJ01403,Utilities,2024-07-27,104463,EMP0207,Approved
EXP02649,PROJ01569,Labor,2024-11-04,169385,EMP0022,Approved
EXP02650,PROJ00230,Materials,2024-08-02,50203,EMP0191,Rejected
EXP02651,PROJ03553,Labor,2024-11-07,43857,EMP0055,Pending
EXP02652,PROJ03868,Labor,2025-02-11,26855,EMP0118,Pending
EXP02653,PROJ00884,Materials,2025-06-05,154170,EMP0254,Pending
EXP02654,PROJ02372,Materials,2025-07-21,181215,EMP0198,Approved
EXP02655,PROJ02814,Transport,2024-11-04,60932,EMP0237,approved
EXP02656,PROJ03458,Utilities,2025-03-10,62832,EMP0079,approved
EXP02657,PROJ03496,Transport,2024-10-14,156634,EMP0035,Pending
EXP02658,PROJ01701,Labor,2024-02-11,33802,EMP0019,Rejected
EXP02659,PROJ00201,Labor,2025-02-18,83582,EMP0168,Approved
EXP02660,PROJ01401,Transport,2025-03-01,164174,EMP0225,Approved
EXP02661,PROJ01540,Transport,2025-02-14,163661,EMP0022,approved
EXP02662,PROJ02398,Utilities,2024-04-11,145407,EMP0231,Pending
EXP02663,PROJ03958,Marketing,2024-03-03,56643,EMP0035,approved
EXP02664,PROJ00103,Labor,2024-12-03,224706,EMP0107,approved
EXP02665,PROJ01644,Utilities,2024-12-06,252382,EMP0298,approved
EXP02666,PROJ01534,Transport,2024-12-17,104698,EMP0065,Pending
EXP02667,PROJ02228,Marketing,2025-09-19,86966,EMP0252,approved
EXP02668,PROJ02300,Transport,2024-11-27,146175,EMP0102,Approved
EXP02669,PROJ01490,Equipment,2025-03-12,151742,EMP0175,Approved
EXP02670,PROJ02370,Equipment,2025-01-21,218418,EMP0110,Rejected
EXP02671,PROJ03749,Labor,2024-12-09,296274,EMP0273,Rejected
EXP02672,PROJ00067,Marketing,2024-12-20,93403,EMP0190,Rejected
EXP02673,PROJ03665,Equipment,2024-11-24,62262,EMP0108,Approved
EXP02674,PROJ02256,Marketing,2024-12-28,136390,EMP0251,Rejected
EXP02675,PROJ00490,Marketing,2024-11-10,73590,EMP0078,Rejected
EXP02676,PROJ02858,Labor,2025-01-26,156989,EMP0216,approved
EXP02677,PROJ00555,Transport,2025-02-12,58521,EMP0141,Rejected
EXP02678,PROJ00262,Utilities,2025-03-25,52934,EMP0180,Rejected
EXP02679,PROJ01980,Equipment,2024-02-25,210479,EMP0217,Approved
EXP02680,PROJ01564,Transport,2025-12-10,231004,,Rejected
EXP02681,PROJ01821,Equipment,2025-02-14,204397,EMP0273,Pending
EXP02682,PROJ04791,Materials,2025-03-31,34341,EMP0134,Pending
EXP02683,PROJ04594,Materials,2024-09-25,150023,EMP0045,Approved
EXP02684,PROJ00719,Marketing,2024-11-28,93827,EMP0094,Rejected
EXP02685,PROJ02718,Labor,2025-05-13,128874,EMP0297,Rejected
EXP02686,PROJ03230,Labor,2024-10-13,270071,EMP0261,Approved
EXP02687,PROJ02482,Marketing,2024-08-26,223184,EMP0018,Rejected
EXP02688,PROJ04372,Transport,2025-04-16,212869,EMP0157,Pending
EXP02689,PROJ01575,Transport,2024-05-18,140222,EMP0267,Approved
EXP02690,PROJ02968,Transport,2024-12-18,117270,EMP0138,Pending
EXP02691,PROJ02237,Materials,2024-08-15,289842,EMP0130,approved
EXP02692,PROJ01450,Labor,2025-05-17,298417,EMP0274,Pending
EXP02693,PROJ04587,Utilities,2024-11-05,158407,EMP0209,Rejected
EXP02694,PROJ01613,Equipment,2024-09-09,198785,EMP0299,approved
EXP02695,PROJ03590,Utilities,2025-09-26,106158,EMP0076,Approved
EXP02696,PROJ03389,Utilities,2024-04-24,282154,EMP0176,Pending
EXP02697,PROJ00572,Equipment,2024-12-18,9756,EMP0129,Approved
EXP02698,PROJ02170,Labor,2024-06-10,228176,EMP0195,approved
EXP02699,PROJ00984,Transport,2024-04-09,258272,EMP0192,Approved
EXP02700,PROJ02232,Materials,2025-07-19,184089,EMP0045,Pending
EXP02701,PROJ03214,Equipment,2024-04-22,251237,EMP0097,Pending
EXP02702,PROJ01356,Materials,2024-12-09,118066,EMP0153,Approved
EXP02703,PROJ01328,Materials,2025-02-24,285627,EMP0059,approved
EXP02704,PROJ03551,Marketing,2024-05-19,244963,EMP0012,Approved
EXP02705,PROJ02591,Equipment,2024-11-03,220450,EMP0060,Pending
EXP02706,PROJ04496,Transport,2025-03-12,185615,EMP0155,Approved
EXP02707,PROJ00843,Transport,2025-01-31,205033,EMP0098,Pending
EXP02708,PROJ03494,Materials,2024-12-19,59163,EMP0221,Approved
EXP02709,PROJ00687,Materials,2024-11-15,222938,EMP0151,Rejected
EXP02710,PROJ04722,Utilities,2024-04-05,50390,EMP0292,Pending
EXP02711,PROJ04610,Utilities,2025-01-25,186901,EMP0054,Pending
EXP02712,PROJ04698,Labor,2025-03-22,58661,EMP0134,Pending
EXP02713,PROJ04229,Marketing,2024-11-01,247935,EMP0151,Approved
EXP02714,PROJ00361,Transport,2025-03-01,31477,EMP0237,Pending
EXP02715,PROJ00580,Equipment,2025-07-21,171895,EMP0195,Approved
EXP02716,PROJ01877,Labor,2024-11-18,17192,EMP0077,Pending
EXP02717,PROJ00445,Labor,2024-10-27,30488,EMP0049,Rejected
EXP02718,PROJ04103,Utilities,2025-07-21,90788,EMP0205,Rejected
EXP02719,PROJ04686,Transport,2024-11-25,147711,EMP0193,approved
EXP02720,PROJ00056,Labor,2024-12-22,114047,,Approved
EXP02721,PROJ01910,Labor,2025-03-27,37957,EMP0112,Pending
EXP02722,PROJ00052,Transport,2025-02-26,290930,EMP0034,Rejected
EXP02723,PROJ03916,Materials,2024-12-13,94788,EMP0299,Approved
EXP02724,PROJ04775,Labor,2024-12-08,81239,EMP0190,approved
EXP02725,PROJ03408,Transport,2025-08-13,62762,EMP0155,Approved
EXP02726,PROJ04539,Transport,2024-07-26,25497,EMP0280,Pending
EXP02727,PROJ01644,Equipment,2025-02-22,240512,EMP0006,Pending
EXP02728,PROJ01811,Utilities,2024-07-28,38220,EMP0145,approved
EXP02729,PROJ02895,Equipment,2024-12-28,135592,EMP0119,Pending
EXP02730,PROJ00859,Labor,2024-09-06,247577,EMP0023,approved
EXP02731,PROJ01225,Utilities,2024-06-04,203081,EMP0018,Approved
EXP02732,PROJ03377,Equipment,2024-09-25,204121,EMP0180,approved
EXP02733,PROJ04304,Materials,2025-11-14,94227,EMP0039,Approved
EXP02734,PROJ04049,Labor,2024-10-24,48358,EMP0275,Pending
EXP02735,PROJ03255,Materials,2025-06-13,175561,EMP0271,Pending
EXP02736,PROJ00281,Materials,2025-05-18,88471,EMP0200,Pending
EXP02737,PROJ04359,Equipment,2024-12-01,185083,EMP0193,Rejected
EXP02738,PROJ04664,Transport,2024-11-28,280779,EMP0052,Rejected
EXP02739,PROJ00191,Marketing,2024-08-04,53787,EMP0191,Approved
EXP02740,PROJ02097,Equipment,2024-04-14,28878,EMP0020,approved
EXP02741,PROJ02510,Labor,2024-10-06,151982,EMP0283,Pending
EXP02742,PROJ04679,Marketing,2024-12-03,9744,EMP0073,approved
EXP02743,PROJ04403,Transport,2025-01-18,35825,EMP0157,Pending
EXP02744,PROJ00392,Transport,2024-12-28,295947,EMP0234,Pending
EXP02745,PROJ02617,Equipment,2025-02-15,286025,EMP0008,Rejected
EXP02746,PROJ04324,Equipment,2024-07-10,250573,EMP0179,Approved
EXP02747,PROJ03458,Equipment,2025-04-06,242294,EMP0003,Rejected
EXP02748,PROJ02311,Utilities,2024-11-27,296678,EMP0218,approved
EXP02749,PROJ03582,Utilities,2025-05-19,31381,EMP0209,Pending
EXP02750,PROJ04633,Equipment,2024-06-30,185980,EMP0234,Rejected
EXP02751,PROJ01701,Equipment,2024-02-25,144082,EMP0131,Approved
EXP02752,PROJ01985,Transport,2024-09-10,34797,EMP0216,approved
EXP02753,PROJ00483,Labor,2024-11-15,62780,EMP0269,Approved
EXP02754,PROJ04814,Labor,2025-02-23,210043,EMP0221,approved
EXP02755,PROJ04329,Utilities,2025-02-08,248053,EMP0196,Rejected
EXP02756,PROJ04320,Utilities,2024-02-01,32382,EMP0254,Rejected
EXP02757,PROJ03920,Equipment,2024-10-13,2283,EMP0170,approved
EXP02758,PROJ02192,Equipment,2025-05-04,57769,EMP0077,Approved
EXP02759,PROJ01279,Materials,2024-07-11,291119,EMP0073,Approved
EXP02760,PROJ00773,Utilities,2024-08-02,144716,,Rejected
EXP02761,PROJ01110,Labor,2024-10-17,26325,EMP0160,Rejected
EXP02762,PROJ00426,Utilities,2024-11-02,298033,EMP0118,Pending
EXP02763,PROJ04016,Transport,2025-04-22,222881,EMP0004,approved
EXP02764,PROJ02218,Transport,2025-05-01,163208,EMP0268,Pending
EXP02765,PROJ04816,Transport,2024-06-16,242758,EMP0092,Rejected
EXP02766,PROJ00683,Marketing,2024-10-18,52901,EMP0107,approved
EXP02767,PROJ04845,Marketing,2024-10-31,256860,EMP0106,Rejected
EXP02768,PROJ04205,Transport,2024-08-30,123140,EMP0036,approved
EXP02769,PROJ01210,Marketing,2024-05-14,103947,EMP0260,Approved
EXP02770,PROJ00451,Materials,2024-08-19,223997,EMP0068,Rejected
EXP02771,PROJ00408,Utilities,2025-01-09,62297,EMP0218,Rejected
EXP02772,PROJ04934,Utilities,2025-05-25,281857,EMP0265,Pending
EXP02773,PROJ00316,Labor,2024-12-25,243257,EMP0228,Rejected
EXP02774,PROJ00577,Equipment,2024-02-28,210844,EMP0039,Pending
EXP02775,PROJ03703,Utilities,2025-04-30,69537,EMP0097,Approved
EXP02776,PROJ01342,Materials,2025-05-03,274228,EMP0238,Approved
EXP02777,PROJ00329,Marketing,2024-08-21,252900,EMP0089,approved
EXP02778,PROJ00737,Labor,2024-10-12,179227,EMP0194,Rejected
EXP02779,PROJ02760,Materials,2024-06-09,7281,EMP0215,Rejected
EXP02780,PROJ03680,Utilities,2024-10-31,59499,EMP0271,Approved
EXP02781,PROJ02612,Marketing,2024-10-06,242677,EMP0084,Pending
EXP02782,PROJ04786,Labor,2024-07-16,92911,EMP0113,approved
EXP02783,PROJ03799,Materials,2024-11-03,45140,EMP0101,Approved
EXP02784,PROJ00953,Labor,2025-06-05,205209,EMP0024,Approved
EXP02785,PROJ03147,Labor,2024-09-17,236240,EMP0263,Pending
EXP02786,PROJ04658,Labor,2024-04-10,230101,EMP0285,Rejected
EXP02787,PROJ04029,Utilities,2025-02-28,39273,EMP0178,approved
EXP02788,PROJ01714,Marketing,2024-05-29,23541,EMP0046,Rejected
EXP02789,PROJ04469,Equipment,2025-10-23,47565,EMP0257,Rejected
EXP02790,PROJ02778,Transport,2025-03-13,209482,EMP0219,Rejected
EXP02791,PROJ04412,Materials,2024-11-02,101118,EMP0239,Approved
EXP02792,PROJ03091,Equipment,2024-04-29,184581,EMP0033,Pending
EXP02793,PROJ02041,Marketing,2025-08-14,158930,EMP0240,Rejected
EXP02794,PROJ04206,Marketing,2024-11-17,68179,EMP0051,Pending
EXP02795,PROJ04649,Labor,2024-08-19,290934,EMP0037,Approved
EXP02796,PROJ01508,Utilities,2025-03-23,99224,EMP0111,approved
EXP02797,PROJ00893,Marketing,2024-12-17,25942,EMP0143,Pending
EXP02798,PROJ02711,Transport,2025-02-24,268458,EMP0142,Approved
EXP02799,PROJ00053,Utilities,2024-06-22,24571,EMP0063,Approved
EXP02800,PROJ04467,Materials,2025-02-06,74083,,Pending
EXP02801,PROJ02697,Equipment,2025-05-28,224198,EMP0053,approved
EXP02802,PROJ02686,Utilities,2024-12-18,168640,EMP0099,Approved
EXP02803,PROJ03079,Utilities,2025-08-20,109245,EMP0171,Rejected
EXP02804,PROJ03639,Marketing,2024-10-07,179744,EMP0292,Approved
EXP02805,PROJ04257,Labor,2025-06-25,263366,EMP0184,approved
EXP02806,PROJ03939,Labor,2024-07-23,217419,EMP0092,Approved
EXP02807,PROJ02605,Utilities,2024-12-13,177200,EMP0105,Pending
EXP02808,PROJ03650,Labor,2024-10-16,99094,EMP0146,Rejected
EXP02809,PROJ01601,Equipment,2024-12-20,53491,EMP0265,Pending
EXP02810,PROJ04565,Materials,2024-11-24,176743,EMP0078,Rejected
EXP02811,PROJ02185,Marketing,2024-06-29,17222,EMP0215,approved
EXP02812,PROJ02664,Transport,2025-04-16,158840,EMP0269,approved
EXP02813,PROJ01915,Marketing,2024-11-29,187652,EMP0234,Pending
EXP02814,PROJ02861,Equipment,2024-07-05,14418,EMP0140,Rejected
EXP02815,PROJ04678,Utilities,2024-12-22,206457,EMP0190,Approved
EXP02816,PROJ00269,Labor,2025-03-22,149421,EMP0122,Pending
EXP02817,PROJ00923,Materials,2025-05-05,107543,EMP0284,Pending
EXP02818,PROJ03064,Equipment,2024-12-05,121324,EMP0217,Pending
EXP02819,PROJ00732,Marketing,2024-08-22,212534,EMP0152,approved
EXP02820,PROJ04523,Marketing,2024-11-29,284987,EMP0292,Pending
EXP02821,PROJ01217,Marketing,2025-01-23,8587,EMP0096,approved
EXP02822,PROJ03587,Labor,2025-03-16,75695,EMP0005,Pending
EXP02823,PROJ00266,Utilities,2025-05-12,260625,EMP0147,Pending
EXP02824,PROJ02192,Marketing,2024-07-05,239689,EMP0018,Approved
EXP02825,PROJ03482,Utilities,2024-04-11,289093,EMP0102,Rejected
EXP02826,PROJ01491,Marketing,2024-10-17,100469,EMP0110,Rejected
EXP02827,PROJ02755,Utilities,2024-07-29,284880,EMP0222,Approved
EXP02828,PROJ03576,Utilities,2025-04-06,54375,EMP0282,Approved
EXP02829,PROJ03360,Materials,2024-08-23,58814,EMP0028,Approved
EXP02830,PROJ00950,Utilities,2025-04-07,112832,EMP0067,approved
EXP02831,PROJ02395,Transport,2025-02-20,113331,EMP0278,Pending
EXP02832,PROJ03173,Equipment,2024-09-05,285070,EMP0282,Approved
EXP02833,PROJ01532,Transport,2024-11-08,153713,EMP0025,Pending
EXP02834,PROJ04689,Equipment,2024-11-06,49712,EMP0223,approved
EXP02835,PROJ04951,Marketing,2024-02-14,185473,EMP0048,Pending
EXP02836,PROJ04474,Equipment,2024-10-18,8945,EMP0046,Pending
EXP02837,PROJ00806,Labor,2025-04-02,152753,EMP0175,Pending
EXP02838,PROJ01526,Marketing,2025-03-31,132269,EMP0174,Pending
EXP02839,PROJ01247,Equipment,2024-09-10,177494,EMP0081,Rejected
EXP02840,PROJ04984,Materials,2024-04-21,6203,,Rejected
EXP02841,PROJ02290,Transport,2024-06-21,154129,EMP0107,Rejected
EXP02842,PROJ00568,Marketing,2025-01-07,131604,EMP0299,Pending
EXP02843,PROJ04535,Materials,2025-09-19,121102,EMP0212,approved
EXP02844,PROJ00245,Marketing,2025-04-01,97755,EMP0194,Approved
EXP02845,PROJ03592,Marketing,2025-03-25,151081,EMP0202,Approved
EXP02846,PROJ04363,Utilities,2024-05-16,103407,EMP0047,Approved
EXP02847,PROJ04367,Utilities,2025-04-25,27012,EMP0138,Pending
EXP02848,PROJ00779,Marketing,2025-01-04,54314,EMP0235,Rejected
EXP02849,PROJ03148,Marketing,2025-03-30,199497,EMP0277,Approved
EXP02850,PROJ00922,Utilities,2024-10-21,29600,EMP0116,Pending
EXP02851,PROJ01066,Utilities,2025-01-13,118190,EMP0245,Rejected
EXP02852,PROJ00579,Materials,2024-08-07,33890,EMP0285,Rejected
EXP02853,PROJ00197,Utilities,2025-04-03,169019,EMP0077,Rejected
EXP02854,PROJ04756,Labor,2024-10-25,296846,EMP0257,Pending
EXP02855,PROJ01434,Equipment,2024-11-12,238135,EMP0141,Approved
EXP02856,PROJ00652,Materials,2024-08-04,141386,EMP0219,approved
EXP02857,PROJ03255,Utilities,2025-01-12,17282,EMP0163,approved
EXP02858,PROJ02584,Marketing,2024-09-15,153577,EMP0181,Approved
EXP02859,PROJ03043,Transport,2025-07-28,207427,EMP0227,Pending
EXP02860,PROJ02556,Utilities,2024-11-23,9519,EMP0247,approved
EXP02861,PROJ00925,Equipment,2024-09-20,27927,EMP0010,Pending
EXP02862,PROJ01515,Labor,2024-12-02,260379,EMP0264,approved
EXP02863,PROJ00488,Equipment,2025-03-19,66889,EMP0266,Rejected
EXP02864,PROJ03234,Marketing,2024-07-26,206469,EMP0111,Rejected
EXP02865,PROJ02880,Transport,2025-05-09,93028,EMP0245,Rejected
EXP02866,PROJ00217,Marketing,2025-03-16,276916,EMP0284,approved
EXP02867,PROJ02933,Utilities,2024-05-18,290509,EMP0076,Pending
EXP02868,PROJ03706,Equipment,2024-07-21,197696,EMP0088,approved
EXP02869,PROJ01723,Utilities,2024-11-29,131640,EMP0275,Pending
EXP02870,PROJ03266,Transport,2025-02-25,186687,EMP0208,Pending
EXP02871,PROJ04529,Marketing,2025-01-08,59401,EMP0070,Approved
EXP02872,PROJ00235,Materials,2025-05-06,56938,EMP0160,Pending
EXP02873,PROJ04879,Materials,2025-03-23,249378,EMP0300,Rejected
EXP02874,PROJ04779,Transport,2024-08-13,176082,EMP0174,Pending
EXP02875,PROJ04084,Marketing,2024-10-13,212298,EMP0106,Approved
EXP02876,PROJ04628,Labor,2024-09-12,177501,EMP0243,Approved
EXP02877,PROJ03210,Transport,2024-10-03,80830,EMP0053,Rejected
EXP02878,PROJ02421,Marketing,2025-06-02,52549,EMP0122,approved
EXP02879,PROJ03254,Transport,2024-11-09,264511,EMP0200,Pending
EXP02880,PROJ00608,Utilities,2024-09-29,146830,,approved
EXP02881,PROJ02455,Marketing,2025-07-22,147053,EMP0229,Pending
EXP02882,PROJ04701,Equipment,2025-05-10,143224,EMP0223,Approved
EXP02883,PROJ01725,Labor,2024-05-28,40747,EMP0219,Pending
EXP02884,PROJ01927,Equipment,2024-12-15,24445,EMP0050,Pending
EXP02885,PROJ02880,Transport,2024-09-14,165191,EMP0208,approved
EXP02886,PROJ00928,Transport,2024-05-20,18045,EMP0281,approved
EXP02887,PROJ04700,Equipment,2025-09-15,283845,EMP0161,approved
EXP02888,PROJ01610,Marketing,2024-07-05,118004,EMP0048,Approved
EXP02889,PROJ00089,Transport,2024-07-29,160521,EMP0177,Pending
EXP02890,PROJ04620,Materials,2024-06-07,165647,EMP0016,approved
EXP02891,PROJ02859,Marketing,2024-12-07,224034,EMP0151,Pending
EXP02892,PROJ04519,Materials,2025-01-09,100625,EMP0277,Approved
EXP02893,PROJ02158,Transport,2024-05-24,33230,EMP0043,Pending
EXP02894,PROJ02843,Equipment,2024-08-20,16308,EMP0188,Approved
EXP02895,PROJ00216,Utilities,2025-06-07,71001,EMP0213,Rejected
EXP02896,PROJ00987,Transport,2025-03-01,236585,EMP0136,approved
EXP02897,PROJ01307,Transport,2024-07-22,157396,EMP0146,Pending
EXP02898,PROJ01984,Utilities,2025-02-26,100058,EMP0004,Rejected
EXP02899,PROJ03221,Materials,2024-08-28,23920,EMP0222,Approved
EXP02900,PROJ00424,Marketing,2024-10-26,35479,EMP0069,Approved
EXP02901,PROJ00915,Transport,2024-11-23,236787,EMP0243,Pending
EXP02902,PROJ02053,Transport,2025-03-29,28227,EMP0118,Pending
EXP02903,PROJ04412,Utilities,2024-10-30,270183,EMP0260,Approved
EXP02904,PROJ02972,Utilities,2024-06-17,126969,EMP0172,approved
EXP02905,PROJ02821,Marketing,2025-11-20,132322,EMP0032,Pending
EXP02906,PROJ04601,Marketing,2024-08-13,205594,EMP0235,Rejected
EXP02907,PROJ00201,Utilities,2025-01-22,29131,EMP0113,Pending
EXP02908,PROJ02230,Equipment,2025-01-19,188549,EMP0079,Approved
EXP02909,PROJ03537,Labor,2025-01-08,47993,EMP0282,Pending
EXP02910,PROJ04877,Labor,2024-10-10,230319,EMP0268,Pending
EXP02911,PROJ04486,Utilities,2024-11-11,197501,EMP0152,approved
EXP02912,PROJ02375,Marketing,2024-10-07,67427,EMP0168,Pending
EXP02913,PROJ03210,Labor,2024-09-18,189712,EMP0234,Approved
EXP02914,PROJ01276,Utilities,2025-01-13,117100,EMP0209,Pending
EXP02915,PROJ01898,Utilities,2025-05-26,187984,EMP0239,Rejected
EXP02916,PROJ01363,Materials,2024-06-18,22892,EMP0163,Approved
EXP02917,PROJ00525,Utilities,2024-07-09,193098,EMP0163,Approved
EXP02918,PROJ04028,Transport,2025-12-03,46358,EMP0026,Rejected
EXP02919,PROJ01148,Labor,2024-04-05,17171,EMP0263,Rejected
EXP02920,PROJ01532,Equipment,2024-11-28,44617,,Rejected
EXP02921,PROJ00732,Transport,2024-11-18,171555,EMP0134,Pending
EXP02922,PROJ00041,Marketing,2025-01-07,32201,EMP0120,Approved
EXP02923,PROJ04138,Marketing,2024-07-24,140503,EMP0125,Approved
EXP02924,PROJ04113,Utilities,2025-01-23,36218,EMP0118,approved
EXP02925,PROJ04167,Equipment,2024-12-02,257854,EMP0045,Rejected
EXP02926,PROJ01297,Labor,2025-01-12,270420,EMP0258,Approved
EXP02927,PROJ01642,Transport,2025-07-06,15296,EMP0116,approved
EXP02928,PROJ01863,Equipment,2025-02-01,42418,EMP0006,Approved
EXP02929,PROJ04842,Transport,2024-07-28,130032,EMP0076,approved
EXP02930,PROJ00113,Materials,2024-12-11,187307,EMP0050,Approved
EXP02931,PROJ00955,Utilities,2025-05-11,6704,EMP0055,approved
EXP02932,PROJ02449,Materials,2024-09-16,218833,EMP0015,Rejected
EXP02933,PROJ02840,Labor,2024-12-25,178589,EMP0033,approved
EXP02934,PROJ03313,Transport,2024-09-10,218374,EMP0149,Approved
EXP02935,PROJ04516,Equipment,2024-08-13,170102,EMP0107,approved
EXP02936,PROJ01835,Transport,2025-02-23,12137,EMP0034,Approved
EXP02937,PROJ04254,Materials,2024-05-10,173280,EMP0127,Pending
EXP02938,PROJ03363,Equipment,2025-01-30,226792,EMP0128,Approved
EXP02939,PROJ04731,Materials,2025-03-20,223717,EMP0196,Approved
EXP02940,PROJ04836,Utilities,2025-04-25,104055,EMP0006,Pending
EXP02941,PROJ02005,Marketing,2025-01-31,207695,EMP0257,approved
EXP02942,PROJ00198,Marketing,2025-09-06,87361,EMP0291,approved
EXP02943,PROJ03000,Labor,2024-05-29,56521,EMP0285,Rejected
EXP02944,PROJ03897,Transport,2025-06-25,21975,EMP0126,Approved
EXP02945,PROJ04140,Labor,2024-12-08,194171,EMP0073,Approved
EXP02946,PROJ03591,Labor,2024-10-21,85716,EMP0098,Pending
EXP02947,PROJ02875,Marketing,2024-12-04,132700,EMP0052,Pending
EXP02948,PROJ01903,Materials,2024-10-15,39244,EMP0277,Pending
EXP02949,PROJ03978,Labor,2025-02-03,97482,EMP0189,approved
EXP02950,PROJ02938,Marketing,2025-07-13,203897,EMP0282,Rejected
EXP02951,PROJ03562,Transport,2025-01-20,297123,EMP0126,Rejected
EXP02952,PROJ01154,Marketing,2025-02-01,218543,EMP0231,Pending
EXP02953,PROJ01694,Materials,2024-09-02,124324,EMP0070,Rejected
EXP02954,PROJ03363,Transport,2025-01-10,280338,EMP0300,Rejected
EXP02955,PROJ00889,Materials,2024-05-12,51967,EMP0236,Pending
EXP02956,PROJ00462,Transport,2024-11-02,179179,EMP0176,approved
EXP02957,PROJ03685,Utilities,2024-12-21,106318,EMP0196,Pending
EXP02958,PROJ00279,Equipment,2025-01-15,141245,EMP0089,Approved
EXP02959,PROJ00612,Utilities,2025-03-05,41314,EMP0216,approved
EXP02960,PROJ04405,Transport,2024-11-14,147651,,Approved
EXP02961,PROJ02393,Equipment,2024-05-20,158466,EMP0256,Pending
EXP02962,PROJ02805,Labor,2024-06-02,97799,EMP0111,Rejected
EXP02963,PROJ04888,Materials,2025-04-09,128239,EMP0013,Approved
EXP02964,PROJ02595,Transport,2024-07-10,198880,EMP0265,approved
EXP02965,PROJ04660,Transport,2024-08-27,285331,EMP0148,Rejected
EXP02966,PROJ04951,Labor,2024-03-13,77844,EMP0009,Rejected
EXP02967,PROJ01182,Marketing,2024-12-13,268052,EMP0056,Approved
EXP02968,PROJ01450,Materials,2025-07-08,23967,EMP0272,Approved
EXP02969,PROJ01245,Labor,2024-11-23,294503,EMP0285,Rejected
EXP02970,PROJ00693,Utilities,2025-07-20,234360,EMP0061,Approved
EXP02971,PROJ04936,Utilities,2025-01-11,288788,EMP0179,Approved
EXP02972,PROJ03246,Equipment,2024-10-27,284689,EMP0289,Rejected
