payment_id,order_id,payment_date,payment_method,amount_paid,payment_status
PAY05818,ORD00147,12-08-2025,Bank Transfer,401279,Pending
PAY05819,ORD00940,23-09-2025,Credit Card,275151,paid
PAY05820,ORD04535,13-11-2025,Bank Transfer,349330,paid
PAY05821,ORD03387,20-07-2025,Debit Card,436642,Paid
PAY05822,ORD05823,04-02-2025,Debit Card,241255,paid
PAY05823,ORD03620,10-02-2025,Bank Transfer,110136,Pending
PAY05824,ORD03637,19-11-2025,UPI,197543,Pending
PAY05825,ORD01536,15-01-2025,Debit Card,129210,Paid
PAY05826,ORD09025,17-07-2025,Cash,189634,Paid
PAY05827,ORD09032,11-11-2025,Debit Card,491122,Partial
PAY05828,ORD01556,19-06-2025,UPI,178473,Paid
PAY05829,ORD03075,25-01-2025,Credit Card,35626,Pending
PAY05830,ORD09352,23-03-2025,Debit Card,165007,paid
PAY05831,ORD00413,20-02-2025,Bank Transfer,446144,Paid
PAY05832,ORD06262,01-09-2025,UPI,350846,Pending
PAY05833,ORD08713,26-07-2025,Bank Transfer,172112,paid
PAY05834,ORD00297,08-03-2025,Credit Card,213320,Pending
PAY05835,ORD02620,08-07-2025,Cash,240080,Paid
PAY05836,ORD00981,15-06-2025,Bank Transfer,174280,Partial
PAY05837,ORD04463,06-06-2025,Debit Card,58154,Paid
PAY05838,ORD01667,24-08-2025,Bank Transfer,302855,Partial
PAY05839,ORD02388,11-03-2025,UPI,97596,Paid
PAY05840,ORD06007,20-03-2025,Bank Transfer,185644,Pending
PAY05841,ORD05593,19-11-2025,UPI,458789,Pending
PAY05842,ORD07803,27-05-2025,Credit Card,369138,paid
PAY05843,ORD08795,01-05-2025,Cash,59412,paid
PAY05844,ORD09359,26-10-2025,Debit Card,219390,Pending
PAY05845,ORD06502,28-02-2025,Cash,158780,Partial
PAY05846,ORD04853,09-09-2025,Credit Card,246527,Partial
PAY05847,ORD07480,10-08-2025,UPI,273288,paid
PAY05848,ORD06427,04-04-2025,Debit Card,185766,Paid
PAY05849,ORD06873,02-03-2025,Credit Card,105032,Pending
PAY05850,ORD07190,05-03-2025,Debit Card,357939,paid
PAY05851,ORD08271,17-08-2025,Debit Card,74530,Pending
PAY05852,ORD02139,28-04-2025,Cash,300169,Pending
PAY05853,ORD02377,08-01-2025,Credit Card,299385,paid
PAY05854,ORD06856,26-02-2025,UPI,76392,paid
PAY05855,ORD06097,23-12-2025,Bank Transfer,136823,Pending
PAY05856,ORD01910,11-02-2025,Cash,456805,paid
PAY05857,ORD01880,26-06-2025,Cash,162358,paid
PAY05858,ORD08179,15-11-2025,Bank Transfer,363759,paid
PAY05859,ORD05056,21-11-2025,Credit Card,166314,paid
PAY05860,ORD01813,04-04-2025,Bank Transfer,258573,paid
PAY05861,ORD09268,03-01-2025,Debit Card,101402,Paid
PAY05862,ORD09686,23-05-2025,Cash,43236,paid
PAY05863,ORD05305,21-05-2025,Credit Card,232673,Partial
PAY05864,ORD09755,05-07-2025,Debit Card,97468,Partial
PAY05865,ORD01836,14-04-2025,Cash,123023,Pending
PAY05866,ORD09293,18-03-2025,Cash,51553,Paid
PAY05867,ORD03072,03-04-2025,Cash,19132,Partial
PAY05868,ORD05146,24-03-2025,UPI,220251,Pending
PAY05869,ORD07587,06-12-2025,Debit Card,314708,paid
PAY05870,ORD09741,08-02-2025,UPI,288101,paid
PAY05871,ORD01448,09-08-2025,Bank Transfer,56611,paid
PAY05872,ORD03456,25-11-2025,UPI,374232,Partial
PAY05873,ORD05522,22-06-2025,Credit Card,70563,paid
PAY05874,ORD02828,14-02-2025,Cash,237479,paid
PAY05875,ORD05595,19-10-2025,Bank Transfer,448722,paid
PAY05876,ORD06704,11-03-2025,Cash,305263,Paid
PAY05877,ORD02747,22-12-2025,Debit Card,77992,Partial
PAY05878,ORD09666,28-12-2025,Debit Card,24194,Partial
PAY05879,ORD06688,15-04-2025,Cash,421943,Partial
PAY05880,ORD00810,23-09-2025,Debit Card,32841,Partial
PAY05881,ORD00304,04-11-2025,UPI,402596,paid
PAY05882,ORD05131,02-02-2025,UPI,476597,paid
PAY05883,ORD07902,04-11-2025,Bank Transfer,152108,Partial
PAY05884,ORD02758,04-06-2025,Debit Card,209267,Paid
PAY05885,ORD05986,09-06-2025,Bank Transfer,52586,Pending
PAY05886,ORD00749,09-03-2025,UPI,100732,paid
PAY05887,ORD00349,12-03-2025,Bank Transfer,431826,Pending
PAY05888,ORD00978,21-06-2025,UPI,100486,paid
PAY05889,ORD07697,27-02-2025,Bank Transfer,456970,Partial
PAY05890,ORD05174,12-06-2025,Debit Card,256187,paid
PAY05891,ORD06792,21-02-2025,Cash,137925,Pending
PAY05892,ORD04092,24-06-2025,Bank Transfer,407745,Partial
PAY05893,ORD02892,10-12-2025,Bank Transfer,278265,Partial
PAY05894,ORD06699,02-03-2025,Bank Transfer,5937,Partial
PAY05895,ORD03126,18-01-2025,Bank Transfer,39539,paid
PAY05896,ORD01006,15-12-2025,Debit Card,43839,Pending
PAY05897,ORD03366,05-02-2025,UPI,387400,paid
PAY05898,ORD02524,05-03-2025,Debit Card,251509,Pending
PAY05899,ORD09442,25-12-2025,Cash,234018,Partial
PAY05900,ORD08013,28-12-2025,Cash,114818,Partial
PAY05901,ORD05042,15-03-2025,UPI,460196,Pending
PAY05902,ORD03104,27-09-2025,Bank Transfer,5483,Paid
PAY05903,ORD00821,28-07-2025,Credit Card,37579,paid
PAY05904,ORD07964,10-05-2025,Cash,382056,Pending
PAY05905,ORD05589,13-10-2025,Credit Card,466648,Pending
PAY05906,ORD05600,12-08-2025,Credit Card,411640,Paid
PAY05907,ORD04558,11-10-2025,Cash,71345,Paid
PAY05908,ORD01166,11-09-2025,Cash,248952,paid
PAY05909,ORD06104,04-04-2025,UPI,417347,Pending
PAY05910,ORD05676,19-02-2025,Bank Transfer,402878,Pending
PAY05911,ORD09421,20-02-2025,UPI,434644,Paid
PAY05912,ORD00806,12-03-2025,Credit Card,388540,Partial
PAY05913,ORD03863,20-05-2025,Bank Transfer,10869,Partial
PAY05914,ORD04140,03-04-2025,UPI,19120,paid
PAY05915,ORD05804,19-04-2025,Cash,423106,Pending
PAY05916,ORD03878,24-10-2025,UPI,391659,Paid
PAY05917,ORD09688,03-07-2025,Bank Transfer,369855,paid
PAY05918,ORD02203,19-07-2025,Credit Card,164859,Paid
PAY05919,ORD08610,07-11-2025,Debit Card,97136,Partial
PAY05920,ORD07065,19-03-2025,UPI,137625,Partial
PAY05921,ORD02565,25-08-2025,Cash,366944,Pending
PAY05922,ORD03063,23-04-2025,Cash,478925,paid
PAY05923,ORD00781,11-10-2025,Bank Transfer,483712,Partial
PAY05924,ORD00921,01-08-2025,UPI,279420,paid
PAY05925,ORD07823,21-10-2025,UPI,78410,Paid
PAY05926,ORD04718,25-08-2025,Bank Transfer,227933,Paid
PAY05927,ORD04278,21-08-2025,UPI,352129,Paid
PAY05928,ORD06282,15-04-2025,Debit Card,287059,Pending
PAY05929,ORD05146,25-05-2025,Cash,169492,paid
PAY05930,ORD00295,28-09-2025,Debit Card,41183,paid
PAY05931,ORD03290,11-02-2025,Debit Card,402275,Pending
PAY05932,ORD06639,12-06-2025,UPI,490663,paid
PAY05933,ORD00269,08-05-2025,Bank Transfer,49186,paid
PAY05934,ORD09918,21-10-2025,Cash,23912,Partial
PAY05935,ORD03314,24-04-2025,Cash,216705,Partial
PAY05936,ORD07316,21-08-2025,Cash,487333,paid
PAY05937,ORD04894,25-12-2025,Credit Card,241924,Pending
PAY05938,ORD09364,09-07-2025,Debit Card,349312,Paid
PAY05939,ORD04014,26-10-2025,UPI,218745,Pending
PAY05940,ORD05172,07-08-2025,Bank Transfer,477983,Partial
PAY05941,ORD01207,23-05-2025,Bank Transfer,285019,paid
PAY05942,ORD07968,16-12-2025,Credit Card,20965,Paid
PAY05943,ORD07616,22-02-2025,Credit Card,222976,Pending
PAY05944,ORD04646,03-10-2025,Bank Transfer,333991,Partial
PAY05945,ORD07706,01-07-2025,Debit Card,406174,Partial
PAY05946,ORD05268,18-07-2025,Bank Transfer,36523,Partial
PAY05947,ORD07689,06-07-2025,Cash,170328,paid
PAY05948,ORD02803,14-01-2025,Credit Card,280759,Pending
PAY05949,ORD00825,04-08-2025,Credit Card,463339,Partial
PAY05950,ORD02964,08-04-2025,Cash,36140,paid
PAY05951,ORD06877,04-10-2025,Cash,461528,Partial
PAY05952,ORD07706,26-08-2025,Credit Card,262795,paid
PAY05953,ORD00404,01-08-2025,Debit Card,308247,paid
PAY05954,ORD03137,23-11-2025,Cash,272026,Pending
PAY05955,ORD06784,24-09-2025,UPI,70537,Pending
PAY05956,ORD07619,15-07-2025,UPI,110370,Partial
PAY05957,ORD02791,03-12-2025,Cash,300102,Paid
PAY05958,ORD00992,16-03-2025,Bank Transfer,386734,Paid
PAY05959,ORD01403,22-03-2025,Cash,211398,paid
PAY05960,ORD01018,03-12-2025,Credit Card,292372,Partial
PAY05961,ORD09876,24-08-2025,Cash,108218,Paid
PAY05962,ORD08873,05-07-2025,Credit Card,392699,Partial
PAY05963,ORD07384,08-02-2025,UPI,327851,Pending
PAY05964,ORD09825,09-08-2025,Credit Card,460445,Pending
PAY05965,ORD07055,20-12-2025,Credit Card,178324,paid
PAY05966,ORD00481,22-09-2025,Credit Card,362654,Partial
PAY05967,ORD09894,22-01-2025,Bank Transfer,18563,Partial
PAY05968,ORD02583,08-01-2025,Bank Transfer,445969,Paid
PAY05969,ORD06579,13-12-2025,UPI,439293,Pending
PAY05970,ORD07424,19-02-2025,Bank Transfer,198440,Pending
PAY05971,ORD09434,06-02-2025,Debit Card,127177,paid
PAY05972,ORD00016,06-08-2025,Debit Card,60448,paid
PAY05973,ORD00650,22-02-2025,Cash,391828,Partial
PAY05974,ORD07583,08-03-2025,Bank Transfer,316933,paid
PAY05975,ORD03171,17-03-2025,Cash,418445,paid
PAY05976,ORD08964,21-11-2025,UPI,51941,Pending
PAY05977,ORD05212,02-05-2025,UPI,209828,Paid
PAY05978,ORD03599,12-04-2025,Cash,33450,Pending
PAY05979,ORD07358,08-06-2025,Debit Card,371413,Partial
PAY05980,ORD07908,10-12-2025,Credit Card,132562,paid
PAY05981,ORD03384,08-07-2025,Debit Card,336817,paid
PAY05982,ORD03582,11-01-2025,Bank Transfer,483499,Pending
PAY05983,ORD02351,18-04-2025,Debit Card,92193,paid
PAY05984,ORD04834,26-10-2025,UPI,46267,Pending
PAY05985,ORD05943,16-06-2025,Bank Transfer,279150,Paid
PAY05986,ORD04383,25-08-2025,Debit Card,10517,Partial
PAY05987,ORD09523,21-02-2025,Debit Card,278187,Partial
PAY05988,ORD09096,16-01-2025,Debit Card,405275,Paid
PAY05989,ORD04322,20-05-2025,Debit Card,159962,Paid
PAY05990,ORD02537,20-01-2025,Debit Card,280257,Pending
PAY05991,ORD01734,07-12-2025,Debit Card,178029,Paid
PAY05992,ORD02683,03-09-2025,Debit Card,445132,paid
PAY05993,ORD09135,06-11-2025,Credit Card,436743,Partial
PAY05994,ORD06693,04-10-2025,Cash,204030,Paid
PAY05995,ORD05933,20-03-2025,Debit Card,130663,Partial
PAY05996,ORD06588,10-12-2025,Cash,451172,paid
PAY05997,ORD08086,01-08-2025,Debit Card,126729,Pending
PAY05998,ORD02639,05-09-2025,Debit Card,146134,Paid
PAY05999,ORD00993,11-06-2025,Bank Transfer,181769,Pending
PAY06000,ORD06259,15-05-2025,Debit Card,126465,paid
PAY06001,ORD00272,24-07-2025,Debit Card,108595,paid
PAY06002,ORD02829,10-12-2025,Credit Card,326815,Paid
PAY06003,ORD00777,03-05-2025,Bank Transfer,439310,paid
PAY06004,ORD06834,19-12-2025,Debit Card,254345,Pending
PAY06005,ORD09754,19-10-2025,Debit Card,242626,Partial
PAY06006,ORD08975,11-01-2025,UPI,222424,Paid
PAY06007,ORD03477,04-12-2025,UPI,118218,paid
PAY06008,ORD07915,16-02-2025,Cash,107578,Partial
PAY06009,ORD09663,06-01-2025,Credit Card,230366,Partial
PAY06010,ORD03004,01-05-2025,Cash,295426,Paid
PAY06011,ORD07713,08-11-2025,Cash,116734,Paid
PAY06012,ORD02263,14-06-2025,Credit Card,275614,Paid
PAY06013,ORD02587,05-08-2025,Debit Card,7150,Paid
PAY06014,ORD03323,19-04-2025,Bank Transfer,98924,paid
PAY06015,ORD02397,06-11-2025,Credit Card,449863,Paid
PAY06016,ORD00755,04-01-2025,Bank Transfer,271292,paid
PAY06017,ORD05312,11-02-2025,UPI,87223,Paid
PAY06018,ORD04691,27-09-2025,Debit Card,385068,Partial
PAY06019,ORD04150,28-07-2025,UPI,466051,Paid
PAY06020,ORD04143,22-10-2025,Bank Transfer,476092,paid
PAY06021,ORD06062,03-02-2025,UPI,340531,Paid
PAY06022,ORD09737,02-07-2025,Bank Transfer,184412,paid
PAY06023,ORD07619,05-11-2025,Bank Transfer,372229,Paid
PAY06024,ORD06756,08-05-2025,Cash,250394,Pending
PAY06025,ORD02965,24-03-2025,UPI,213482,Paid
PAY06026,ORD00917,21-05-2025,Credit Card,61079,paid
PAY06027,ORD05762,06-08-2025,UPI,18571,Partial
PAY06028,ORD05749,04-07-2025,Credit Card,381651,paid
PAY06029,ORD01218,24-05-2025,Credit Card,319182,Pending
PAY06030,ORD03709,05-05-2025,Credit Card,75696,Partial
PAY06031,ORD09758,07-04-2025,Debit Card,246984,Pending
PAY06032,ORD02817,20-03-2025,Credit Card,443651,paid
PAY06033,ORD05452,07-05-2025,UPI,342960,Pending
PAY06034,ORD09040,23-10-2025,Credit Card,477775,paid
PAY06035,ORD09565,01-02-2025,Credit Card,386891,Partial
PAY06036,ORD00944,02-10-2025,Credit Card,109792,Pending
PAY06037,ORD05632,23-11-2025,Cash,149307,paid
PAY06038,ORD04068,27-10-2025,Credit Card,164260,Pending
PAY06039,ORD05750,28-02-2025,Credit Card,301994,Pending
PAY06040,ORD09850,21-06-2025,UPI,391704,paid
PAY06041,ORD08123,01-04-2025,Debit Card,80275,Pending
PAY06042,ORD00226,02-08-2025,Bank Transfer,436001,Partial
PAY06043,ORD06757,05-07-2025,Bank Transfer,288757,Pending
PAY06044,ORD03783,13-09-2025,Debit Card,196730,paid
PAY06045,ORD05550,20-03-2025,Debit Card,90350,Partial
PAY06046,ORD03056,22-10-2025,Cash,465875,Paid
PAY06047,ORD05226,09-08-2025,Bank Transfer,53622,paid
PAY06048,ORD09268,19-01-2025,Debit Card,380367,Paid
PAY06049,ORD04215,18-09-2025,Cash,185986,Paid
PAY06050,ORD03869,24-08-2025,UPI,458529,Partial
PAY06051,ORD09883,04-08-2025,UPI,406468,Pending
PAY06052,ORD00522,27-01-2025,Bank Transfer,11358,Pending
PAY06053,ORD01304,25-06-2025,Credit Card,460983,Paid
PAY06054,ORD06811,06-12-2025,Bank Transfer,218161,Partial
PAY06055,ORD04078,11-05-2025,Cash,89396,Paid
PAY06056,ORD03254,24-10-2025,UPI,299627,Paid
PAY06057,ORD03979,12-10-2025,Credit Card,338448,Pending
PAY06058,ORD09984,25-10-2025,Cash,327850,paid
PAY06059,ORD08552,07-08-2025,Debit Card,160770,Pending
PAY06060,ORD09869,13-02-2025,Debit Card,425754,Paid
PAY06061,ORD04137,09-05-2025,UPI,499447,paid
PAY06062,ORD09198,02-10-2025,Credit Card,413350,paid
PAY06063,ORD02878,02-02-2025,Debit Card,188628,Pending
PAY06064,ORD03305,07-11-2025,Credit Card,460455,Partial
PAY06065,ORD08156,04-11-2025,UPI,289061,Paid
PAY06066,ORD01673,16-09-2025,UPI,316102,Paid
PAY06067,ORD03030,04-05-2025,Cash,36544,Partial
PAY06068,ORD08843,17-05-2025,UPI,363503,paid
PAY06069,ORD07253,04-02-2025,Debit Card,56231,Paid
PAY06070,ORD01814,19-12-2025,UPI,120128,Paid
PAY06071,ORD01697,17-07-2025,Cash,454423,Pending
PAY06072,ORD04138,15-12-2025,UPI,146916,Paid
PAY06073,ORD06417,23-09-2025,Bank Transfer,173476,Partial
PAY06074,ORD09055,12-02-2025,Credit Card,307643,paid
PAY06075,ORD00289,04-09-2025,Cash,178886,Partial
PAY06076,ORD00082,10-09-2025,Cash,283655,Partial
PAY06077,ORD02275,17-06-2025,Bank Transfer,180599,Pending
PAY06078,ORD08304,17-11-2025,Cash,300855,Pending
PAY06079,ORD07449,28-02-2025,Cash,276306,Paid
PAY06080,ORD01814,06-11-2025,Bank Transfer,482651,paid
PAY06081,ORD09631,11-03-2025,Credit Card,261966,paid
PAY06082,ORD00970,26-02-2025,Cash,345163,Pending
PAY06083,ORD09790,26-11-2025,UPI,499855,paid
PAY06084,ORD05725,09-04-2025,Credit Card,405276,Pending
PAY06085,ORD05148,26-12-2025,Cash,441444,Pending
PAY06086,ORD05986,19-05-2025,Debit Card,49282,Paid
PAY06087,ORD01326,19-03-2025,Cash,457293,Pending
PAY06088,ORD09218,17-06-2025,Bank Transfer,151584,Paid
PAY06089,ORD09545,15-01-2025,UPI,53384,Paid
PAY06090,ORD02153,18-04-2025,UPI,96556,Paid
PAY06091,ORD07001,25-04-2025,UPI,280867,Paid
PAY06092,ORD00974,14-01-2025,Credit Card,247874,Paid
PAY06093,ORD08165,07-04-2025,UPI,469991,Paid
PAY06094,ORD00111,17-05-2025,Credit Card,491527,Partial
PAY06095,ORD07048,23-06-2025,Cash,199600,Partial
PAY06096,ORD03527,07-10-2025,Cash,129900,Paid
PAY06097,ORD03722,02-10-2025,Bank Transfer,171837,Paid
PAY06098,ORD07501,22-12-2025,UPI,382799,paid
PAY06099,ORD02489,11-01-2025,Debit Card,480632,paid
PAY06100,ORD08311,02-07-2025,Cash,58628,Partial
PAY06101,ORD09914,12-09-2025,Cash,12490,Partial
PAY06102,ORD06395,21-03-2025,Bank Transfer,65005,Pending
PAY06103,ORD06872,02-02-2025,UPI,302464,Paid
PAY06104,ORD03281,06-07-2025,Credit Card,367689,Partial
PAY06105,ORD05593,24-01-2025,Credit Card,427798,Pending
PAY06106,ORD02934,02-12-2025,Debit Card,123462,Paid
PAY06107,ORD04443,03-05-2025,Bank Transfer,252029,Paid
PAY06108,ORD08786,08-04-2025,Bank Transfer,484872,Pending
PAY06109,ORD08813,04-04-2025,Credit Card,241014,Paid
PAY06110,ORD07047,02-06-2025,Credit Card,319971,paid
PAY06111,ORD02685,09-06-2025,UPI,238828,Partial
PAY06112,ORD01688,02-07-2025,Credit Card,419508,paid
PAY06113,ORD06949,13-02-2025,Credit Card,17987,Partial
PAY06114,ORD03028,23-12-2025,Debit Card,223581,paid
PAY06115,ORD03273,20-07-2025,Debit Card,105671,Paid
PAY06116,ORD00445,19-03-2025,UPI,367596,Pending
PAY06117,ORD04594,04-10-2025,Credit Card,118168,Paid
PAY06118,ORD08422,04-08-2025,Credit Card,115296,Partial
PAY06119,ORD04416,08-09-2025,UPI,398348,paid
PAY06120,ORD00820,06-04-2025,UPI,346476,Paid
PAY06121,ORD08702,04-01-2025,Credit Card,9895,Paid
PAY06122,ORD06447,13-02-2025,Debit Card,424708,Partial
PAY06123,ORD06783,25-04-2025,UPI,78309,Partial
PAY06124,ORD02591,02-06-2025,Cash,203037,Partial
PAY06125,ORD07195,17-01-2025,Bank Transfer,446404,Paid
PAY06126,ORD01790,05-05-2025,Debit Card,312192,paid
PAY06127,ORD01944,01-05-2025,Credit Card,133856,Partial
PAY06128,ORD01610,05-12-2025,UPI,450310,paid
PAY06129,ORD09717,26-02-2025,Credit Card,259535,paid
PAY06130,ORD00721,07-12-2025,UPI,251594,Partial
PAY06131,ORD08733,06-06-2025,Bank Transfer,272318,Partial
PAY06132,ORD05646,07-07-2025,UPI,57178,Paid
PAY06133,ORD09372,06-05-2025,Cash,212432,paid
PAY06134,ORD04152,20-01-2025,UPI,195680,Paid
PAY06135,ORD01885,12-05-2025,Bank Transfer,356822,Pending
PAY06136,ORD09477,15-05-2025,Debit Card,458198,Pending
PAY06137,ORD07073,12-07-2025,UPI,92042,Partial
PAY06138,ORD07387,21-05-2025,UPI,202814,paid
PAY06139,ORD02323,17-12-2025,Bank Transfer,184864,Pending
PAY06140,ORD07363,18-06-2025,Credit Card,309287,Paid
PAY06141,ORD05288,16-02-2025,Bank Transfer,219728,Partial
PAY06142,ORD04809,22-02-2025,Cash,432695,Partial
PAY06143,ORD09592,01-03-2025,Bank Transfer,425926,Partial
PAY06144,ORD02604,15-07-2025,Debit Card,457900,Pending
PAY06145,ORD09881,14-09-2025,UPI,88766,Pending
PAY06146,ORD04083,06-11-2025,Bank Transfer,135765,Paid
PAY06147,ORD07011,04-09-2025,Cash,156584,Pending
PAY06148,ORD00823,04-07-2025,Cash,194017,Paid
PAY06149,ORD08561,10-09-2025,Bank Transfer,257208,Paid
PAY06150,ORD07200,21-05-2025,Bank Transfer,52398,Partial
PAY06151,ORD02147,28-08-2025,Credit Card,339813,Pending
PAY06152,ORD05416,03-06-2025,Bank Transfer,285604,Partial
PAY06153,ORD04535,02-04-2025,Debit Card,319031,Pending
PAY06154,ORD01472,09-07-2025,UPI,435794,Paid
PAY06155,ORD01638,06-11-2025,Debit Card,257447,paid
PAY06156,ORD04130,05-02-2025,Debit Card,416847,paid
PAY06157,ORD08982,23-02-2025,UPI,262939,Paid
PAY06158,ORD06786,04-05-2025,Bank Transfer,301527,paid
PAY06159,ORD06305,24-10-2025,Cash,14825,paid
PAY06160,ORD02281,23-02-2025,Debit Card,335974,Pending
PAY06161,ORD05837,05-08-2025,Cash,76071,paid
PAY06162,ORD05374,03-11-2025,Credit Card,55182,Partial
PAY06163,ORD04300,01-05-2025,UPI,222625,paid
PAY06164,ORD03106,01-11-2025,Credit Card,105536,Paid
PAY06165,ORD02962,07-05-2025,Cash,499623,Partial
PAY06166,ORD07761,08-08-2025,Bank Transfer,230030,Pending
PAY06167,ORD09887,02-09-2025,Debit Card,6313,Pending
PAY06168,ORD01783,27-09-2025,Cash,78690,Pending
PAY06169,ORD00207,25-10-2025,Cash,324854,Paid
PAY06170,ORD08517,25-09-2025,Bank Transfer,279530,Paid
PAY06171,ORD08996,18-10-2025,Bank Transfer,254493,Pending
PAY06172,ORD01239,10-04-2025,Bank Transfer,260669,Paid
PAY06173,ORD00287,24-06-2025,UPI,144969,paid
PAY06174,ORD08654,03-09-2025,Credit Card,287784,Partial
PAY06175,ORD06315,23-12-2025,Credit Card,305171,Partial
PAY06176,ORD09177,19-04-2025,Credit Card,121598,Pending
PAY06177,ORD05689,26-12-2025,UPI,434369,paid
PAY06178,ORD04600,18-02-2025,Debit Card,10682,paid
PAY06179,ORD05175,03-10-2025,Credit Card,146297,Pending
PAY06180,ORD09319,23-03-2025,Bank Transfer,65323,Pending
PAY06181,ORD04831,13-06-2025,Bank Transfer,408541,Partial
PAY06182,ORD01064,05-07-2025,Bank Transfer,280135,paid
PAY06183,ORD00217,16-03-2025,Cash,56306,Partial
PAY06184,ORD02338,22-07-2025,Credit Card,109362,paid
PAY06185,ORD09689,18-04-2025,Debit Card,49980,Partial
PAY06186,ORD00204,17-12-2025,Cash,497901,Pending
PAY06187,ORD08379,19-06-2025,Credit Card,19011,Partial
PAY06188,ORD08602,07-03-2025,Cash,165919,Pending
PAY06189,ORD06785,21-03-2025,Credit Card,65915,Paid
PAY06190,ORD07770,11-05-2025,UPI,436852,Paid
PAY06191,ORD08657,22-06-2025,Bank Transfer,133529,Partial
PAY06192,ORD05190,03-08-2025,Credit Card,125624,Partial
PAY06193,ORD07769,10-07-2025,Cash,51687,Paid
PAY06194,ORD01131,02-01-2025,Credit Card,291712,paid
PAY06195,ORD04259,01-02-2025,UPI,460593,Pending
PAY06196,ORD03185,23-05-2025,Cash,164989,paid
PAY06197,ORD00621,07-11-2025,Bank Transfer,482218,Pending
PAY06198,ORD06991,11-03-2025,Cash,439133,Partial
PAY06199,ORD05095,27-07-2025,Cash,434316,Paid
PAY06200,ORD02654,02-01-2025,Bank Transfer,48680,Paid
PAY06201,ORD00608,11-01-2025,Cash,301731,Partial
PAY06202,ORD05247,26-10-2025,Debit Card,61943,paid
PAY06203,ORD07127,10-02-2025,Bank Transfer,366723,Paid
PAY06204,ORD09783,20-01-2025,UPI,234244,Pending
PAY06205,ORD07576,24-01-2025,Cash,8690,Pending
PAY06206,ORD08652,05-12-2025,Credit Card,279570,Partial
PAY06207,ORD00954,17-06-2025,Credit Card,328089,Partial
PAY06208,ORD09236,12-12-2025,Credit Card,218008,Pending
PAY06209,ORD03231,20-04-2025,Bank Transfer,390455,paid
PAY06210,ORD01817,25-09-2025,Cash,33910,Paid
PAY06211,ORD07291,25-08-2025,Cash,394317,Paid
PAY06212,ORD09087,10-09-2025,Cash,197202,Paid
PAY06213,ORD00065,21-06-2025,Debit Card,41176,paid
PAY06214,ORD05579,01-09-2025,Debit Card,117677,Pending
PAY06215,ORD02084,21-06-2025,UPI,47942,paid
PAY06216,ORD02112,28-11-2025,Debit Card,284599,Pending
PAY06217,ORD04902,23-05-2025,Debit Card,62426,Paid
PAY06218,ORD03671,24-12-2025,UPI,366868,paid
PAY06219,ORD09354,10-10-2025,UPI,380648,Pending
PAY06220,ORD08892,22-04-2025,UPI,74480,Pending
PAY06221,ORD01414,10-01-2025,Credit Card,348942,Pending
PAY06222,ORD00164,10-10-2025,Credit Card,465896,Paid
PAY06223,ORD04652,18-06-2025,Credit Card,237738,Paid
PAY06224,ORD04936,28-02-2025,Credit Card,422414,paid
PAY06225,ORD01693,01-05-2025,UPI,99358,Partial
PAY06226,ORD05070,06-05-2025,Cash,26822,paid
PAY06227,ORD08939,14-05-2025,Cash,236939,Partial
PAY06228,ORD02097,11-05-2025,Cash,237274,paid
PAY06229,ORD06880,16-12-2025,UPI,207889,Paid
PAY06230,ORD08512,23-05-2025,Credit Card,60350,Paid
