project_id,customer_id,designer_id,city_id,project_type,start_date,completion_date,project_status,project_budget
PROJ04494,CUS004178,DES064,C179,Office,2024-12-21,2025-05-06,Planning,620315
PROJ04495,CUS003064,DES037,C049,Office,2024-04-25,2025-01-14,completed,4456977
PROJ04496,CUS003838,DES025,C113,Office,2024-10-09,2025-06-06,completed,1171078
PROJ04497,CUS002162,DES099,C175,2BHK,2024-11-18,2025-01-08,completed,3356913
PROJ04498,CUS002075,DES060,C095,Villa,2024-09-16,,completed,3147223
PROJ04499,CUS000826,DES118,C182,Kitchen,2024-11-14,2025-03-28,completed,1264659
PROJ04500,CUS001153,DES077,C039,3BHK,12/12/2024,2025-07-18,Delayed,854851
PROJ04501,CUS002436,DES097,C078,Villa,2024-05-27,2025-02-27,Completed,295475
PROJ04502,CUS002700,DES022,C168,Villa,2024-03-08,2025-10-17,Completed,861425
PROJ04503,CUS003297,DES126,C057,Villa,2024-09-17,2025-09-16,Planning,4182323
PROJ04504,CUS004741,DES029,C010,Kitchen,2024-03-07,2025-09-08,completed,4650807
PROJ04505,CUS001376,DES058,C116,Villa,2024-08-21,2025-10-27,Planning,2907892
PROJ04506,CUS003407,DES149,C147,3BHK,2024-05-11,2025-01-02,Planning,2577929
PROJ04507,CUS004750,DES001,C230,Villa,2024-06-23,2025-03-18,Delayed,4880710
PROJ04508,CUS003290,DES083,C049,3BHK,2024-05-19,2025-06-15,Completed,3769180
PROJ04509,CUS000378,DES037,C016,Villa,2024-07-11,2025-03-18,Design Phase,4283773
PROJ04510,CUS004992,DES138,C179,Villa,2024-04-02,,Design Phase,2974789
PROJ04511,CUS004398,DES078,C024,2BHK,2024-10-11,,completed,2511302
PROJ04512,CUS000820,DES012,C197,2BHK,2024-05-24,2025-09-11,Design Phase,387122
PROJ04513,CUS001274,DES001,C179,2BHK,2024-05-24,2025-01-03,Installation,4378972
PROJ04514,CUS004749,DES080,C100,Office,2024-10-01,2025-06-22,Delayed,2530177
PROJ04515,CUS002734,DES011,C069,Kitchen,2024-03-12,2025-12-14,Delayed,2631625
PROJ04516,CUS000509,DES008,C128,2BHK,2024-03-14,2025-09-02,completed,535798
PROJ04517,CUS001563,DES006,C135,2BHK,2024-04-12,2025-05-14,completed,4586689
PROJ04518,CUS003506,DES115,C063,2BHK,2024-12-06,2025-08-16,Installation,3024785
PROJ04519,CUS002595,DES073,C197,Office,2024-11-27,2025-06-06,Installation,248388
PROJ04520,CUS002901,DES092,C073,Villa,2024-06-04,,Completed,1580851
PROJ04521,CUS002698,DES009,C156,Office,2024-10-03,2025-11-02,Design Phase,2491038
PROJ04522,CUS002311,DES011,C174,3BHK,2024-03-12,,Delayed,1448186
PROJ04523,CUS004367,DES026,C174,Kitchen,2024-09-10,,Completed,3235649
PROJ04524,CUS004607,DES116,C041,3BHK,2024-12-20,2025-01-09,Planning,4009931
PROJ04525,CUS003238,DES099,C053,Villa,2024-07-04,2025-11-04,Delayed,1227282
PROJ04526,CUS002126,DES128,C061,3BHK,2024-04-05,2025-05-22,Design Phase,4448646
PROJ04527,CUS003871,DES082,C129,2BHK,2024-11-27,2025-05-10,Installation,2173799
PROJ04528,CUS002840,DES123,C134,Office,2024-11-09,2025-08-03,Planning,1112627
PROJ04529,CUS004417,DES098,C104,Kitchen,2024-07-06,2025-08-11,Planning,3629886
PROJ04530,CUS004513,DES134,C208,3BHK,26/12/2024,2025-04-11,Delayed,4032606
PROJ04531,CUS001790,DES002,C034,Kitchen,2024-02-13,2025-09-06,Planning,772058
PROJ04532,CUS001668,DES091,C027,3BHK,2024-09-26,2025-11-04,completed,4691257
PROJ04533,CUS001660,DES095,C145,Office,2024-08-04,2025-04-25,Design Phase,665489
PROJ04534,CUS000321,DES064,C231,3BHK,2024-08-27,,Delayed,1487307
PROJ04535,CUS002435,DES141,C025,Villa,2024-02-28,2025-12-06,Delayed,821569
PROJ04536,CUS000774,DES046,C204,3BHK,2024-01-03,2025-06-25,Completed,659381
PROJ04537,CUS004754,DES082,C137,3BHK,2024-09-09,,completed,3161609
PROJ04538,CUS002991,DES124,C099,Office,2024-07-12,2025-01-05,Installation,3025671
PROJ04539,CUS000626,DES012,C125,Kitchen,2024-07-26,,Installation,2555245
PROJ04540,CUS002681,DES097,C009,Office,2024-02-10,2025-10-13,Installation,3054170
PROJ04541,CUS002303,DES085,C221,Kitchen,2024-06-25,,Design Phase,2038117
PROJ04542,CUS002492,DES059,C129,Office,2024-09-21,2025-09-19,Installation,1595012
PROJ04543,CUS001215,DES130,C172,3BHK,2024-10-06,2025-08-10,Completed,629309
PROJ04544,CUS001488,DES116,C113,Office,2024-05-18,2025-06-05,completed,1857381
PROJ04545,CUS001620,DES101,C135,Villa,2024-12-17,2025-06-19,Planning,1448513
PROJ04546,CUS002966,DES057,C215,Villa,2024-07-06,2025-02-09,Delayed,1129260
PROJ04547,CUS002715,DES114,C201,Kitchen,2024-11-07,2025-10-17,Delayed,3994267
PROJ04548,CUS000390,DES127,C201,3BHK,2024-05-17,2025-06-12,Completed,3335799
PROJ04549,CUS002110,DES148,C164,3BHK,2024-09-08,2025-02-12,Installation,1647053
PROJ04550,CUS001243,DES020,C250,Villa,2024-06-20,2025-09-05,Delayed,3500070
PROJ04551,CUS003741,DES120,C152,Villa,2024-03-03,,Completed,3415342
PROJ04552,CUS002986,DES029,C005,Villa,2024-04-17,2025-09-19,Design Phase,367192
PROJ04553,CUS003988,DES048,C223,Kitchen,2024-10-19,2025-03-28,Design Phase,3941925
PROJ04554,CUS002738,DES112,C168,Office,2024-09-26,,Planning,2083602
PROJ04555,CUS002472,DES030,C030,Kitchen,2024-12-26,2025-11-14,Design Phase,2957168
PROJ04556,CUS001711,DES003,C208,2BHK,2024-05-14,2025-01-12,Design Phase,2504538
PROJ04557,CUS003828,DES103,C139,Villa,2024-08-15,2025-12-08,Installation,3826049
PROJ04558,CUS002344,DES104,C045,Villa,2024-11-17,2025-08-17,Design Phase,4904645
PROJ04559,CUS002586,DES105,C241,2BHK,2024-08-24,2025-10-20,Design Phase,4787826
PROJ04560,CUS001573,DES070,C244,2BHK,20/01/2024,2025-10-11,Design Phase,737686
PROJ04561,CUS000499,DES024,C187,3BHK,2024-07-21,2025-06-01,Installation,1655999
PROJ04562,CUS000111,DES053,C104,Office,2024-06-24,2025-06-16,Design Phase,2081055
PROJ04563,CUS000363,DES014,C045,2BHK,2024-01-01,2025-03-17,Design Phase,942808
PROJ04564,CUS004845,DES008,C196,Office,2024-01-14,2025-05-26,Delayed,4022017
PROJ04565,CUS002290,DES028,C097,Villa,2024-10-05,2025-04-12,Completed,1949016
PROJ04566,CUS001192,DES108,C085,Office,2024-10-24,2025-01-03,Planning,1576705
PROJ04567,CUS001474,DES026,C105,Kitchen,2024-04-02,2025-03-17,Installation,3561673
PROJ04568,CUS000988,DES005,C127,Villa,2024-06-26,2025-03-19,Planning,1612525
PROJ04569,CUS001120,DES018,C189,Office,2024-03-10,2025-02-24,Completed,4834346
PROJ04570,CUS001952,DES088,C191,3BHK,2024-06-21,2025-12-13,completed,2806466
PROJ04571,CUS004395,DES145,C081,3BHK,2024-01-11,2025-05-21,Planning,2633767
PROJ04572,CUS003665,DES118,C246,3BHK,2024-09-23,2025-06-28,Delayed,2037103
PROJ04573,CUS000649,DES062,C154,Kitchen,2024-12-27,2025-03-09,Installation,1747895
PROJ04574,CUS003695,DES085,C226,2BHK,2024-08-06,2025-07-08,Installation,3633797
PROJ04575,CUS004947,DES052,C067,Kitchen,2024-12-14,2025-11-11,Installation,2703206
PROJ04576,CUS003094,DES038,C063,Office,2024-09-23,2025-02-28,Completed,737651
PROJ04577,CUS004068,DES020,C164,Villa,2024-04-03,2025-12-12,Installation,1704540
PROJ04578,CUS003313,DES071,C144,Office,2024-02-01,2025-10-17,Completed,4270154
PROJ04579,CUS002933,DES042,C216,2BHK,2024-11-14,2025-09-03,Planning,429348
PROJ04580,CUS002800,DES073,C166,Office,2024-11-08,2025-06-19,Delayed,4899878
PROJ04581,CUS000308,DES147,C072,Office,2024-09-15,2025-07-28,Planning,3583735
PROJ04582,CUS002424,DES074,C135,Office,2024-03-21,2025-01-03,Completed,3530762
PROJ04583,CUS002433,DES047,C179,Kitchen,2024-10-20,2025-07-17,Planning,857059
PROJ04584,CUS004670,DES137,C048,Office,2024-07-21,2025-11-18,Design Phase,3751429
PROJ04585,CUS002447,DES012,C215,3BHK,2024-10-13,,Installation,302456
PROJ04586,CUS003267,DES077,C017,Kitchen,2024-01-02,2025-01-02,Delayed,1934795
PROJ04587,CUS003351,DES054,C046,Office,2024-01-13,2025-08-07,Design Phase,2038742
PROJ04588,CUS001304,DES137,C148,2BHK,2024-01-28,2025-12-05,Completed,694928
PROJ04589,CUS001487,DES032,C038,Office,2024-09-11,,Delayed,1070012
PROJ04590,CUS000858,DES069,C166,Villa,09/05/2024,2025-04-22,Delayed,1692154
PROJ04591,CUS004193,DES147,C134,3BHK,2024-07-26,2025-12-01,Completed,877361
PROJ04592,CUS000090,DES067,C036,Villa,2024-06-08,,Delayed,2256603
PROJ04593,CUS000754,DES034,C075,Villa,2024-09-08,2025-03-26,Completed,2429509
PROJ04594,CUS003049,DES006,C165,3BHK,2024-01-15,2025-11-27,Delayed,4700341
PROJ04595,CUS001782,DES012,C082,Kitchen,2024-02-05,2025-12-04,Planning,4523736
PROJ04596,CUS000697,DES117,C176,Kitchen,2024-04-01,2025-09-01,Design Phase,4682544
PROJ04597,CUS000084,DES025,C233,3BHK,2024-02-06,2025-04-19,Design Phase,1921990
PROJ04598,CUS004282,DES119,C164,3BHK,2024-02-06,2025-02-06,Installation,966848
PROJ04599,CUS000823,DES072,C026,Kitchen,2024-04-26,2025-11-08,Installation,2179087
PROJ04600,CUS002824,DES038,C014,Kitchen,2024-05-17,2025-07-03,Installation,1480680
PROJ04601,CUS004528,DES033,C049,2BHK,2024-07-10,,Completed,1237723
PROJ04602,CUS002244,DES111,C159,3BHK,2024-05-10,2025-05-02,Completed,2672450
PROJ04603,CUS002311,DES014,C246,2BHK,2024-07-05,2025-12-21,Planning,2127747
PROJ04604,CUS001956,DES009,C198,Office,2024-11-04,2025-12-03,Delayed,2240098
PROJ04605,CUS000710,DES099,C155,3BHK,2024-02-14,2025-01-19,Design Phase,2986032
PROJ04606,CUS001061,DES044,C148,Office,2024-03-09,2025-11-06,Planning,2808074
PROJ04607,CUS001078,DES140,C213,Kitchen,2024-11-12,,Planning,2065927
PROJ04608,CUS003516,DES036,C217,Kitchen,2024-12-02,2025-01-03,completed,2980327
PROJ04609,CUS001940,DES081,C201,Office,2024-06-20,2025-04-19,Delayed,1289130
PROJ04610,CUS002188,DES101,C205,Villa,2024-09-13,2025-08-01,Completed,3025884
PROJ04611,CUS002436,DES040,C055,Kitchen,2024-08-16,,Planning,1245677
PROJ04612,CUS001934,DES131,C053,Kitchen,2024-08-08,2025-07-23,Planning,1825261
PROJ04613,CUS004180,DES119,C121,Kitchen,2024-08-23,2025-09-04,Planning,1914416
PROJ04614,CUS000750,DES057,C129,2BHK,2024-05-23,2025-09-05,Delayed,1842476
PROJ04615,CUS003872,DES001,C180,2BHK,2024-11-02,2025-02-27,Delayed,4172326
PROJ04616,CUS000312,DES067,C070,Office,2024-04-09,2025-06-27,completed,4284764
PROJ04617,CUS000732,DES091,C060,Villa,2024-12-18,2025-08-14,Planning,1963852
PROJ04618,CUS000344,DES138,C026,2BHK,2024-01-01,,Completed,2709677
PROJ04619,CUS001866,DES066,C205,3BHK,2024-03-26,2025-10-04,Planning,4700923
PROJ04620,CUS000961,DES089,C084,Office,01/03/2024,2025-06-14,Design Phase,2599388
PROJ04621,CUS003383,DES105,C051,2BHK,2024-03-23,2025-10-11,Delayed,2552641
PROJ04622,CUS000192,DES132,C178,3BHK,2024-01-02,,Design Phase,2042946
PROJ04623,CUS003742,DES017,C140,Office,2024-01-16,2025-11-13,Completed,631597
PROJ04624,CUS003936,DES134,C216,Kitchen,2024-08-04,2025-05-27,Completed,4801592
PROJ04625,CUS003511,DES134,C073,Villa,2024-04-15,2025-06-02,Completed,4363433
PROJ04626,CUS003187,DES139,C106,2BHK,2024-07-01,2025-10-09,Delayed,4490231
PROJ04627,CUS000627,DES119,C058,2BHK,2024-11-17,2025-01-06,Installation,3737167
PROJ04628,CUS002987,DES065,C102,Office,2024-06-28,2025-05-08,Design Phase,1995787
PROJ04629,CUS000598,DES039,C052,Kitchen,2024-11-19,2025-07-07,Completed,1706352
PROJ04630,CUS004453,DES078,C234,3BHK,2024-02-06,,Design Phase,4091598
PROJ04631,CUS003835,DES136,C237,2BHK,2024-10-08,2025-02-16,Delayed,3954114
PROJ04632,CUS003862,DES026,C017,2BHK,2024-01-15,2025-07-16,Delayed,981852
PROJ04633,CUS002281,DES043,C097,Kitchen,2024-02-22,2025-06-20,Completed,2303776
PROJ04634,CUS001308,DES117,C156,2BHK,2024-04-26,2025-12-12,Delayed,516403
PROJ04635,CUS003373,DES111,C035,2BHK,2024-11-25,2025-11-27,completed,1697606
PROJ04636,CUS001610,DES026,C241,2BHK,2024-11-13,2025-07-01,Design Phase,2866727
PROJ04637,CUS001158,DES017,C206,Kitchen,2024-08-17,2025-08-14,Completed,2698571
PROJ04638,CUS002502,DES127,C152,Kitchen,2024-09-27,2025-06-02,Delayed,1451387
PROJ04639,CUS004774,DES028,C202,Kitchen,2024-12-27,2025-09-14,Planning,2040309
PROJ04640,CUS003744,DES073,C228,3BHK,2024-02-24,2025-09-18,Completed,4103421
PROJ04641,CUS000736,DES001,C034,Kitchen,2024-01-12,2025-06-14,Completed,1481482
PROJ04642,CUS001464,DES039,C180,Office,2024-12-04,2025-04-25,Design Phase,665672
PROJ04643,CUS003892,DES005,C128,Villa,2024-09-02,,Delayed,3101990
PROJ04644,CUS002880,DES127,C148,Office,2024-10-08,2025-11-01,Planning,3801506
PROJ04645,CUS003931,DES020,C012,Kitchen,2024-12-20,2025-12-10,Installation,865213
PROJ04646,CUS003631,DES149,C084,Villa,2024-02-07,2025-11-06,Installation,3585212
PROJ04647,CUS002699,DES090,C224,3BHK,2024-06-04,,Design Phase,4226961
PROJ04648,CUS000747,DES081,C026,3BHK,2024-01-11,,Planning,401964
PROJ04649,CUS002884,DES111,C100,Kitchen,2024-01-03,2025-08-24,Planning,4279491
PROJ04650,CUS001513,DES037,C187,Kitchen,11/09/2024,2025-04-21,completed,3928154
PROJ04651,CUS000720,DES150,C031,Kitchen,2024-09-26,2025-10-28,Delayed,2074390
PROJ04652,CUS000032,DES073,C182,Kitchen,2024-09-26,,Planning,4878357
PROJ04653,CUS001021,DES090,C145,3BHK,2024-11-08,2025-02-12,Design Phase,876930
PROJ04654,CUS003036,DES019,C067,Kitchen,2024-06-02,2025-12-10,completed,2864672
PROJ04655,CUS003100,DES089,C011,Kitchen,2024-09-15,2025-12-18,completed,769672
PROJ04656,CUS000157,DES072,C050,2BHK,2024-04-20,2025-06-02,Planning,4610522
PROJ04657,CUS001453,DES138,C192,Kitchen,2024-08-20,2025-04-04,completed,4301989
PROJ04658,CUS002919,DES079,C245,Kitchen,2024-02-27,,Planning,3562732
PROJ04659,CUS004669,DES038,C175,3BHK,2024-07-06,2025-11-27,completed,2592318
PROJ04660,CUS002077,DES119,C002,Office,2024-08-06,,Completed,347211
PROJ04661,CUS002605,DES098,C154,2BHK,2024-03-14,2025-01-14,completed,4008553
PROJ04662,CUS003320,DES063,C153,2BHK,2024-06-12,2025-11-05,Completed,3102668
PROJ04663,CUS003046,DES074,C230,Villa,2024-03-05,2025-06-11,Design Phase,3931649
PROJ04664,CUS004531,DES033,C239,3BHK,2024-01-27,2025-10-21,Completed,3559791
PROJ04665,CUS002453,DES015,C105,Office,2024-01-06,2025-02-06,Completed,4690763
PROJ04666,CUS003700,DES017,C060,Villa,2024-03-28,2025-09-24,completed,1762777
PROJ04667,CUS001958,DES058,C090,2BHK,2024-06-11,2025-06-11,Design Phase,4960758
PROJ04668,CUS004468,DES051,C015,Villa,2024-10-22,,Completed,2908125
PROJ04669,CUS002357,DES082,C147,3BHK,2024-09-05,2025-07-14,Completed,2524962
PROJ04670,CUS001750,DES026,C202,Kitchen,2024-06-06,2025-07-07,Completed,1288944
PROJ04671,CUS003669,DES039,C234,2BHK,2024-07-18,2025-10-24,completed,2312116
PROJ04672,CUS000603,DES020,C234,Office,2024-02-16,2025-02-09,Planning,1566522
PROJ04673,CUS001115,DES125,C061,2BHK,2024-07-16,2025-07-18,Installation,4541419
PROJ04674,CUS004036,DES048,C166,Kitchen,2024-03-19,2025-05-28,Installation,1486925
PROJ04675,CUS001404,DES135,C236,2BHK,2024-09-23,2025-05-08,Delayed,3058195
PROJ04676,CUS002580,DES073,C120,2BHK,2024-03-06,2025-12-22,Design Phase,1865700
PROJ04677,CUS001778,DES027,C106,2BHK,2024-07-05,2025-04-03,Delayed,3095444
PROJ04678,CUS000099,DES088,C173,2BHK,2024-04-02,2025-06-02,Planning,2932572
PROJ04679,CUS003388,DES092,C123,3BHK,2024-06-28,2025-06-05,Delayed,4925762
PROJ04680,CUS000390,DES075,C088,3BHK,24/09/2024,2025-04-21,Design Phase,3925110
PROJ04681,CUS000406,DES023,C133,Office,2024-05-04,2025-12-25,Design Phase,2903128
PROJ04682,CUS003209,DES090,C217,3BHK,2024-09-09,2025-12-02,Planning,1524317
PROJ04683,CUS001238,DES033,C215,2BHK,2024-06-08,2025-11-14,Delayed,408289
PROJ04684,CUS004627,DES026,C014,3BHK,2024-03-07,2025-05-01,Installation,3601446
PROJ04685,CUS004935,DES085,C241,3BHK,2024-03-03,2025-10-03,Design Phase,822389
PROJ04686,CUS001252,DES137,C166,Office,2024-06-01,2025-02-02,Design Phase,990413
PROJ04687,CUS004076,DES132,C226,Office,2024-06-09,,Design Phase,3388597
PROJ04688,CUS003700,DES117,C082,Office,2024-10-27,2025-01-04,Installation,284834
PROJ04689,CUS004762,DES141,C128,Villa,2024-06-01,2025-04-11,Completed,2771457
PROJ04690,CUS001065,DES055,C006,Villa,2024-07-01,,Installation,2345675
PROJ04691,CUS001275,DES129,C054,2BHK,2024-06-02,,Design Phase,3728679
PROJ04692,CUS000176,DES120,C246,2BHK,2024-12-25,2025-06-15,Completed,4695504
PROJ04693,CUS000308,DES125,C004,Office,2024-10-21,2025-02-25,Completed,1899078
PROJ04694,CUS000707,DES002,C075,Villa,2024-04-22,,Installation,4011869
PROJ04695,CUS001951,DES042,C203,Kitchen,2024-08-09,2025-03-12,Planning,3368052
PROJ04696,CUS002809,DES028,C183,Kitchen,2024-07-27,2025-01-24,Planning,4694159
PROJ04697,CUS003933,DES138,C241,2BHK,2024-09-27,2025-08-17,Completed,746493
PROJ04698,CUS004698,DES058,C186,Kitchen,2024-11-12,2025-11-24,Design Phase,407044
PROJ04699,CUS001771,DES023,C165,Villa,2024-09-16,2025-10-22,Completed,201955
PROJ04700,CUS000826,DES066,C106,2BHK,2024-01-16,2025-09-27,Delayed,213161
PROJ04701,CUS002231,DES138,C115,2BHK,2024-11-05,2025-09-05,completed,2765777
PROJ04702,CUS004992,DES032,C092,3BHK,2024-10-17,2025-11-15,Installation,4026841
PROJ04703,CUS003355,DES035,C247,Kitchen,2024-01-21,2025-07-18,Planning,733711
PROJ04704,CUS004182,DES107,C040,Office,2024-11-03,2025-12-05,Design Phase,2809992
PROJ04705,CUS001575,DES028,C050,3BHK,2024-12-12,2025-04-25,Planning,3482175
PROJ04706,CUS001900,DES112,C192,2BHK,2024-06-17,2025-09-28,Planning,1082858
PROJ04707,CUS002272,DES013,C145,Villa,2024-01-25,2025-12-16,completed,375916
PROJ04708,CUS001775,DES112,C231,2BHK,2024-09-15,2025-03-09,Design Phase,3104180
PROJ04709,CUS000783,DES040,C012,2BHK,2024-04-25,2025-09-12,Installation,4189800
PROJ04710,CUS003056,DES113,C080,Kitchen,04/03/2024,2025-06-09,Delayed,2784792
PROJ04711,CUS004167,DES035,C227,Villa,2024-08-19,2025-08-11,Installation,3770480
PROJ04712,CUS000786,DES062,C013,Kitchen,2024-09-25,2025-01-06,Delayed,1391163
PROJ04713,CUS002681,DES147,C100,3BHK,2024-06-07,2025-09-18,Completed,4606862
PROJ04714,CUS001296,DES083,C224,2BHK,2024-10-08,2025-01-01,Design Phase,1040622
PROJ04715,CUS000686,DES106,C033,3BHK,2024-02-14,2025-02-25,Delayed,787345
PROJ04716,CUS001155,DES131,C201,Villa,2024-10-26,2025-02-24,Installation,2759351
PROJ04717,CUS005000,DES066,C020,Office,2024-01-03,2025-01-02,Installation,2554162
PROJ04718,CUS002135,DES070,C048,Kitchen,2024-06-08,2025-02-11,Design Phase,546710
PROJ04719,CUS004919,DES072,C190,Kitchen,2024-06-28,2025-03-22,Installation,807120
PROJ04720,CUS000811,DES136,C224,3BHK,2024-03-05,2025-01-14,Installation,3191767
PROJ04721,CUS002777,DES081,C220,Kitchen,2024-01-08,2025-07-11,completed,2883105
PROJ04722,CUS000971,DES046,C212,Villa,2024-01-02,,Installation,2170999
PROJ04723,CUS001448,DES006,C195,Office,2024-04-04,2025-06-04,Planning,1868879
PROJ04724,CUS003318,DES108,C160,3BHK,2024-10-02,2025-03-02,completed,1310872
PROJ04725,CUS004035,DES149,C036,Office,2024-08-23,2025-05-16,Planning,2519276
PROJ04726,CUS002096,DES068,C057,3BHK,2024-04-14,2025-11-21,Planning,1496657
PROJ04727,CUS002387,DES002,C086,Office,2024-02-12,2025-05-02,Design Phase,237839
PROJ04728,CUS001562,DES051,C063,3BHK,2024-12-11,2025-01-09,Completed,1029240
PROJ04729,CUS002897,DES020,C025,Office,2024-06-10,2025-04-14,Design Phase,1601271
PROJ04730,CUS001012,DES054,C171,Office,2024-04-08,2025-12-01,completed,4373356
PROJ04731,CUS003625,DES106,C197,Kitchen,2024-06-05,2025-09-27,Completed,1080974
PROJ04732,CUS001994,DES145,C044,Villa,2024-09-02,2025-09-23,Design Phase,2312880
PROJ04733,CUS004696,DES122,C150,2BHK,2024-02-18,,Completed,3096037
PROJ04734,CUS003465,DES150,C174,2BHK,2024-09-04,2025-10-19,Planning,2728859
PROJ04735,CUS002934,DES107,C212,2BHK,2024-02-26,2025-08-13,Delayed,1632560
PROJ04736,CUS001076,DES083,C236,3BHK,2024-02-25,2025-10-25,Planning,3805913
PROJ04737,CUS000734,DES033,C102,2BHK,2024-03-18,2025-10-04,Installation,4342805
PROJ04738,CUS002956,DES001,C129,Villa,2024-08-04,,Planning,248058
PROJ04739,CUS004571,DES115,C191,Office,2024-06-05,2025-05-06,Planning,1798575
PROJ04740,CUS004965,DES024,C101,Kitchen,13/09/2024,2025-04-04,completed,4817435
PROJ04741,CUS003446,DES136,C002,Kitchen,2024-06-22,2025-02-08,Delayed,1261437
PROJ04742,CUS000697,DES014,C170,Kitchen,2024-04-15,2025-11-22,completed,4745443
PROJ04743,CUS001120,DES129,C164,Villa,2024-04-07,2025-04-24,Design Phase,2426818
PROJ04744,CUS002172,DES127,C203,3BHK,2024-04-23,2025-10-17,Delayed,368772
PROJ04745,CUS001559,DES024,C002,2BHK,2024-01-28,2025-10-04,Delayed,2042295
PROJ04746,CUS004569,DES049,C045,Kitchen,2024-01-18,2025-04-16,Design Phase,3403737
PROJ04747,CUS001397,DES132,C229,3BHK,2024-09-03,2025-08-10,Design Phase,3917257
PROJ04748,CUS000743,DES056,C192,2BHK,2024-11-16,2025-02-19,Delayed,2993646
PROJ04749,CUS004418,DES011,C143,Kitchen,2024-08-22,2025-02-18,Installation,3664449
PROJ04750,CUS000272,DES002,C205,Office,2024-06-08,2025-05-22,Design Phase,415057
PROJ04751,CUS001655,DES010,C164,Villa,2024-12-24,2025-10-08,Delayed,3293550
PROJ04752,CUS002067,DES065,C151,Office,2024-09-04,2025-10-18,completed,200371
PROJ04753,CUS000410,DES133,C140,3BHK,2024-10-02,2025-07-11,Completed,639380
PROJ04754,CUS003620,DES077,C230,2BHK,2024-04-03,2025-07-12,Installation,746450
PROJ04755,CUS004781,DES058,C045,2BHK,2024-11-08,2025-12-10,Design Phase,4570120
PROJ04756,CUS000511,DES057,C195,Office,2024-06-28,2025-02-21,Design Phase,3355255
PROJ04757,CUS000745,DES080,C211,Kitchen,2024-11-11,2025-06-21,completed,3257789
PROJ04758,CUS000135,DES091,C079,Office,2024-02-16,2025-04-08,Completed,798284
PROJ04759,CUS002034,DES119,C197,Kitchen,2024-01-25,2025-07-24,Planning,3910366
PROJ04760,CUS003574,DES020,C203,Office,2024-12-19,2025-08-03,Design Phase,1537380
PROJ04761,CUS004938,DES016,C135,3BHK,2024-06-08,2025-05-12,Delayed,4760375
PROJ04762,CUS000029,DES113,C002,Kitchen,2024-06-24,2025-12-23,Planning,3367897
PROJ04763,CUS004375,DES001,C174,2BHK,2024-07-17,2025-05-07,Design Phase,4746718
PROJ04764,CUS004572,DES077,C059,Office,2024-05-14,2025-09-23,Completed,718832
PROJ04765,CUS002050,DES148,C150,Office,2024-04-14,2025-10-27,Planning,4283756
PROJ04766,CUS001780,DES053,C059,Office,2024-12-13,2025-11-23,Completed,2560347
PROJ04767,CUS001855,DES059,C033,Kitchen,2024-09-24,2025-06-12,Completed,1568932
